User_ID,User_Name,City_ID,Age,Gender,Phone_No
9732,Pooja Gupta,5,53,Others,6098128361
9733,Atharv Khan,4,37,Female,8671350494
9734,Kiara Sahay,1,51,Male,6236629443
9735,Amit Tripathi,5,61,Male,6989501802
9736,Manan Gill,2,37,Female,8885994118
9737,Advait Reddy,1,45,Female,9709075445
9738,Amara Gill,6,60,Female,7748533496
9739,Aarya Lodi,5,44,Others,6453321532
9740,Prisha Bahl,6,23,Others,7913932401
9741,Ranbir Taneja,6,59,Others,9718140427
9742,Raghav Bahl,6,64,Female,9287929623
9743,Nandini Verma,2,49,Others,6484212015
9744,Advait Deshmukh,2,53,Male,9538440004
9745,Siya Bajwa,2,26,Others,7019654986
9746,Riddhima Mahajan,3,45,Male,7784936866
9747,Gia Punia,5,52,Others,9792673666
9748,Meher Prasad,4,32,Others,8805721464
9749,Prisha Menon,3,26,Male,8138298171
9750,Amara Phogat,3,47,Others,7264415983
9751,Raghav Randhawa,2,50,Male,6806912281
9752,Afreen Tyagi,3,55,Male,7766765867
9753,Aadhya Deol,4,60,Others,9647113356
9754,Kiaan Tripathi,6,44,Female,8176220624
9755,Afreen Mehra,3,42,Female,9784291793
9756,Aarav Randhawa,3,62,Female,9088812857
9757,Zunaira Sharma,2,68,Others,7962358040
9758,Arjun Trivedi,4,33,Female,9165360669
9759,Hrithik Shah,1,36,Female,6056936563
9760,Daksh Chahal,5,19,Others,7689059129
9761,Jiya Goswami,2,66,Others,7685410828
9762,Ishani Sekhon,1,54,Male,8963758286
9763,Ishita Jain,2,21,Others,8248749048
9764,Rajesh Sandhu,6,42,Male,7902410883
9765,Kiran Sidhu,1,18,Others,7236006116
9766,Pooja Gautam,1,55,Female,6323335913
9767,Kaira Kohli,3,61,Male,9807398984
9768,Dev Gupta,4,51,Male,7229837002
9769,Riya Nair,4,64,Others,7836503760
9770,Anika Vats,4,41,Others,7674613070
9771,Anjali Sinha,4,48,Female,7786788595
9772,Naina Dhillon,5,47,Male,9528580790
9773,Samarth Shah,2,56,Female,9344688260
9774,Aavya Bhatt,3,68,Others,6495282175
9775,Vanya Shah,2,27,Female,8897552983
9776,Ishant Joshi,5,54,Female,7837045008
9777,Prisha Dixit,4,35,Others,6088322985
9778,Amara Mishra,6,47,Others,9180377412
9779,Arjun Choudhury,6,65,Male,6757328148
9780,Rahul Khatri,4,48,Others,6097521802
9781,Abhimanyu Pathak,1,31,Male,6405567831
9782,Vivaan Iyer,6,49,Others,9368930773
9783,Sai Rao,3,27,Male,7303798702
9784,Sunita Grewal,5,55,Others,9877919927
9785,Vikram Dixit,1,45,Others,8396501657
9786,Kabir Deshmukh,5,40,Others,8709794022
9787,Kunal Bajwa,5,59,Male,7752643613
9788,Manan Kadian,4,23,Male,9594739826
9789,Sneha Grover,5,28,Male,6260358182
9790,Kiara Kaur,4,20,Others,8527341437
9791,Rudra Awasthi,1,23,Female,9494875290
9792,Amara Rao,2,28,Others,8745987060
9793,Rudra Sinha,1,31,Others,7513462229
9794,Kiaan Garg,3,70,Male,9304055019
9795,Sana Bose,5,29,Male,8479565325
9796,Kiaan Kulkarni,3,58,Others,8937350698
9797,Aditya Sehrawat,2,35,Others,9045050245
9798,Ranbir Bhardwaj,2,37,Others,9662183976
9799,Jiya Malik,1,37,Others,7467231779
9800,Vihaan Chaturvedi,5,45,Female,6834038719
9801,Kabir Reddy,1,53,Male,9337949782
9802,Agastya Sinha,3,43,Male,6241378875
9803,Ananya Kulkarni,5,42,Female,7099733930
9804,Jiya Shukla,3,68,Male,9717017158
9805,Kritika Mehra,3,30,Male,8464437431
9806,Anjali Pathak,5,39,Others,6628958379
9807,Daksh Rao,2,59,Others,6970320913
9808,Rudra Bhardwaj,2,40,Male,6585499447
9809,Zara Mehra,6,32,Others,7615974273
9810,Kunal Malik,1,18,Female,8787870867
9811,Amit Warraich,6,27,Male,6443706988
9812,Arush Sood,3,19,Others,8544967154
9813,Aarav Khatri,4,23,Male,8054158243
9814,Abhimanyu Taneja,4,33,Others,6562305945
9815,Kaira Kohli,3,25,Others,8742986697
9816,Ranbir Nair,6,43,Male,7170127629
9817,Aarav Menon,5,52,Female,9489939378
9818,Myra Rao,3,50,Male,9345599973
9819,Pooja Sahay,5,36,Others,9314909459
9820,Rahul Chauhan,5,70,Female,9949422062
9821,Riya Kaur,1,66,Male,9601594380
9822,Shanaya Nair,4,65,Female,9666919464
9823,Rishi Agarwal,3,24,Others,7176669437
9824,Sanjay Dhanda,1,24,Female,8360664634
9825,Pari Yadav,4,41,Female,7597306167
9826,Naina Sahay,3,29,Female,9675773526
9827,Advait Banerjee,6,60,Male,6931360314
9828,Kiran Shah,3,58,Female,8140044688
9829,Rajesh Mehra,6,57,Female,6628751938
9830,Suhani Vats,6,41,Male,9860838372
9831,Naina Trivedi,6,71,Others,7965623721
9832,Siya Taneja,5,72,Male,8816310156
9833,Shanaya Khatri,2,43,Male,6383988538
9834,Aadhya Sekhon,3,24,Male,8194746394
9835,Aarav Jakhar,4,21,Others,7666254243
9836,Shivaay Bansal,5,41,Others,7848132352
9837,Jiya Singh,5,45,Others,8954592778
9838,Ishant Bansal,1,58,Others,8838569394
9839,Kritika Kapoor,6,66,Male,9318734792
9840,Deepak Suri,6,22,Female,9274810063
9841,Aadhya Grover,2,69,Others,8671260943
9842,Zunaira Yadav,3,21,Male,6419242823
9843,Laksh Lodi,2,50,Male,6323096876
9844,Aavya Singh,5,35,Female,8633736029
9845,Meher Brar,3,26,Others,9964256320
9846,Varun Rathee,6,45,Female,9082521940
9847,Dev Dagar,2,20,Male,7505844025
9848,Aryan Tripathi,1,29,Male,6901718931
9849,Rahul Chatterjee,5,62,Female,9355338620
9850,Sanjay Mehra,6,65,Others,8812688651
9851,Vanya Deol,1,67,Male,6992016983
9852,Dev Gill,5,59,Male,8571357900
9853,Kiran Solanki,2,67,Female,8212207645
9854,Vihaan Banerjee,4,56,Others,6522385087
9855,Siddharth Jakhar,5,49,Others,8540364376
9856,Rishi Shah,1,29,Female,8621868632
9857,Madhav Banerjee,3,21,Female,7110453974
9858,Navya Kohli,1,54,Others,6923685853
9859,Aadhya Prasad,3,52,Others,7750206812
9860,Kyra Sinha,5,59,Female,8169207543
9861,Pooja Patel,3,59,Others,9531988499
9862,Vanya Dhillon,3,70,Female,8336059780
9863,Vanya Deol,1,70,Others,9414595555
9864,Suhani Kaushik,2,70,Female,6842581411
9865,Ayaan Rathee,4,58,Female,9439987583
9866,Amit Shukla,6,59,Female,9781035637
9867,Aaryan Goswami,4,59,Female,8808697706
9868,Siddharth Joshi,6,68,Male,9220290027
9869,Kiara Brar,6,44,Female,7176421379
9870,Pari Banerjee,5,19,Female,9340217567
9871,Riddhima Yadav,4,28,Male,7226553772
9872,Arush Khatri,1,38,Others,7758836219
9873,Navya Punia,1,27,Female,8599965480
9874,Inaya Dutta,5,36,Male,9653095185
9875,Kritika Deswal,3,64,Male,9915189679
9876,Preeti Rao,1,29,Male,8253548751
9877,Gia Malik,4,38,Others,7961245943
9878,Siya Bahl,4,27,Female,9119176774
9879,Naina Yadav,6,65,Female,7956084020
9880,Kartik Sekhon,6,56,Female,9748399944
9881,Ayush Pillai,2,20,Others,8416007809
9882,Anshika Goswami,5,19,Female,7001725353
9883,Kartik Bansal,4,49,Others,8672190862
9884,Amara Sood,3,40,Female,6714587967
9885,Gia Chahal,1,25,Male,6404860297
9886,Manan Brar,6,69,Others,8404829807
9887,Deepak Dahiya,3,25,Others,8887068604
9888,Laksh Khatri,3,53,Male,8168034229
9889,Atharv Saxena,1,47,Others,6000394188
9890,Preeti Puri,6,70,Male,7186895364
9891,Pooja Rathee,4,54,Male,6525427200
9892,Abhimanyu Goswami,6,42,Others,7075173526
9893,Arav Mann,3,18,Female,6180961318
9894,Aryan Bahl,2,29,Male,6262213678
9895,Vivaan Khan,4,43,Female,8437465525
9896,Vikram Chatterjee,3,69,Others,9658202233
9897,Vanya Chaturvedi,5,35,Female,8361682911
9898,Aryan Kadian,1,50,Female,8018983946
9899,Kritika Shah,4,63,Others,7092734704
9900,Madhav Dhillon,3,19,Female,6674506949
9901,Laksh Joshi,4,51,Female,8315105696
9902,Atharv Lamba,5,70,Others,9179161193
9903,Pari Pillai,3,52,Female,6020430776
9904,Krishna Sidhu,1,72,Others,6623272521
9905,Vikram Punia,6,56,Female,9570865910
9906,Dhruv Malik,1,64,Female,6230035459
9907,Mishti Khatri,2,43,Others,8739433298
9908,Anshika Lodi,4,36,Others,7957466761
9909,Varun Jain,4,50,Male,6836459953
9910,Tanu Thakur,4,37,Others,7390733018
9911,Riddhima Dahiya,2,72,Female,8139391422
9912,Raghav Khan,6,65,Male,9664820691
9913,Naina Goswami,4,67,Others,8752406012
9914,Zoya Brar,3,26,Female,9229685533
9915,Tanu Sandhu,5,68,Male,8627605184
9916,Aaryan Chahal,5,56,Female,7011449328
9917,Pari Khatri,1,57,Female,9645282792
9918,Gia Oza,2,65,Others,9876939919
9919,Myra Kaushik,3,52,Male,7500429839
9920,Atharv Sharma,6,57,Others,6003715494
9921,Nandini Menon,3,39,Female,7193229880
9922,Laksh Oza,4,47,Others,6302336596
9923,Myra Agarwal,2,61,Male,6886180302
9924,Ishant Sidhu,2,60,Female,9896704402
9925,Afreen Gupta,2,49,Female,6527220478
9926,Rahul Suri,3,54,Male,6878547479
9927,Sunita Rawat,4,43,Female,6308984931
9928,Aaryan Grover,1,52,Others,7399861451
9929,Tanu Pillai,2,56,Male,6909929481
9930,Aarya Khatri,2,40,Others,9592017731
9931,Pooja Pathak,3,51,Others,9715977896
9932,Abhimanyu Kulkarni,1,50,Female,8493227429
9933,Kartik Thakur,5,23,Others,9374493077
9934,Raghav Shukla,6,45,Female,9671360473
9935,Ishaan Bajwa,5,42,Male,6647611825
9936,Sai Gautam,2,45,Female,8346378233
9937,Shaurya Lodi,1,63,Male,9528478098
9938,Meher Grewal,1,19,Male,7495551652
9939,Laksh Bose,3,59,Others,8625695270
9940,Diya Bajwa,2,41,Others,7956763296
9941,Dhruv Kadian,6,60,Others,9741584252
9942,Abhimanyu Tiwari,3,33,Others,6160853380
9943,Vihaan Suri,6,40,Male,7952082007
9944,Siddharth Kulkarni,1,40,Others,8485607322
9945,Anika Awasthi,4,57,Female,9601411269
9946,Rudra Sehrawat,1,62,Male,9773425558
9947,Ishaan Saxena,2,63,Female,7871419280
9948,Kavya Dixit,4,47,Female,7191513176
9949,Amit Dagar,3,23,Female,9320574869
9950,Ishant Mishra,3,33,Female,8432678752
9951,Siya Chaturvedi,1,49,Male,6102064069
9952,Ishani Deol,3,19,Female,9684582922
9953,Aavya Chatterjee,1,49,Male,9107122337
9954,Daksh Lamba,1,53,Female,9866150434
9955,Kiran Trivedi,3,61,Others,7498685201
9956,Kiran Tyagi,2,25,Others,9863571465
9957,Anshika Garg,6,56,Others,7143894727
9958,Preeti Sinha,4,36,Others,8626283625
9959,Rahul Bansal,3,43,Female,9082991549
9960,Vikram Sood,5,51,Male,7496170464
9961,Aditya Bansal,4,50,Others,9176054531
9962,Vikram Kaushik,1,34,Others,8939942852
9963,Tanu Joshi,4,19,Female,9834346482
9964,Bani Sandhu,5,36,Female,7198888428
9965,Gia Joshi,5,71,Others,7109808667
9966,Vivaan Chaturvedi,6,42,Male,8195100260
9967,Siya Prasad,3,65,Male,9214801977
9968,Kavya Malhotra,5,34,Female,6196070114
9969,Ranveer Trivedi,3,67,Male,7174464174
9970,Kaira Gill,1,35,Male,8750965104
9971,Raghav Nair,2,42,Male,6831501852
9972,Sameer Gupta,1,46,Female,7283611770
9973,Kunal Kaushik,6,31,Male,9760030248
9974,Ranbir Dubey,5,55,Male,7808441246
9975,Kiara Dagar,3,31,Male,9606945302
9976,Vihaan Deol,3,26,Male,8589342208
9977,Rajesh Sharma,1,56,Male,8605396870
9978,Sanjay Gill,2,27,Female,9004756358
9979,Rahul Kaushik,1,70,Female,7887440448
9980,Kyra Prasad,2,63,Female,8849875652
9981,Anika Randhawa,6,54,Male,9813418041
9982,Pooja Shukla,1,59,Others,7771763466
9983,Kartik Bhardwaj,2,30,Male,9790228286
9984,Rajesh Iyer,2,54,Others,8985540517
9985,Varun Negi,6,46,Others,9035048492
9986,Aarya Rathee,4,38,Others,9215395204
9987,Aaryan Vats,5,40,Male,7310984795
9988,Ishan Dagar,6,31,Female,8302546990
9989,Kabir Bhardwaj,6,46,Others,9219876623
9990,Kiran Reddy,1,29,Others,8300625706
9991,Kaira Lamba,2,48,Male,7048623443
9992,Aarya Randhawa,2,72,Male,7045297867
9993,Inaya Khan,3,57,Female,8043721889
9994,Ranbir Vats,1,40,Male,9648076344
9995,Manan Chaturvedi,1,24,Male,6078800416
9996,Daksh Banerjee,6,43,Male,8125419801
9997,Sana Nair,6,21,Male,9850330391
9998,Avni Taneja,2,67,Male,7556922288
9999,Deepak Oza,1,27,Female,9130413566
10000,Aarav Kulkarni,5,63,Female,8217435732
10001,Vikram Malhotra,1,38,Female,8022905411
10002,Rudra Reddy,1,64,Others,9693427475
10003,Ishaan Pathak,6,46,Male,7598926687
10004,Aditya Jakhar,5,29,Male,6317770166
10005,Anjali Chatterjee,3,46,Female,6098478300
10006,Sana Dahiya,4,40,Female,8728937953
10007,Hrithik Agarwal,2,18,Others,8063553307
10008,Diya Saxena,6,47,Others,8575498200
10009,Tanu Jain,5,26,Others,9489616665
10010,Kiran Chatterjee,4,55,Male,7194291341
10011,Preeti Pillai,3,25,Female,9839795228
10012,Dev Negi,5,44,Male,9428731309
10013,Kritika Gupta,5,18,Female,9387029541
10014,Ishant Banerjee,3,27,Female,9649019279
10015,Pari Jain,1,40,Others,8826194079
10016,Naina Lamba,6,42,Female,6405486734
10017,Kartik Jakhar,3,48,Female,8512625572
10018,Naina Dixit,3,49,Female,9370514849
10019,Sanjay Goswami,1,60,Male,7920944274
10020,Sana Chahal,1,43,Female,6337313498
10021,Dev Tiwari,5,39,Male,8910550972
10022,Aadhya Kadian,1,20,Others,9899807664
10023,Kunal Sahay,1,68,Male,9418533137
10024,Dev Khan,5,54,Female,8031743288
10025,Laksh Dagar,6,49,Others,7309530991
10026,Rahul Khan,1,41,Male,8131216624
10027,Anshika Sekhon,4,23,Male,8621481887
10028,Aryan Brar,6,51,Female,6925561581
10029,Aavya Sehrawat,1,34,Male,6034312150
10030,Ishani Singh,1,40,Others,6783156464
10031,Arush Pillai,2,47,Others,7560372470
10032,Preeti Rao,1,46,Female,6863139903
10033,Ayaan Dhanda,6,61,Others,7370793258
10034,Meher Tyagi,3,33,Female,9919888129
10035,Aarav Chauhan,1,53,Male,7484735558
10036,Advait Khan,4,61,Female,6376089673
10037,Zoya Phogat,1,62,Male,8101436852
10038,Deepak Kapoor,3,62,Female,9471245425
10039,Arjun Shetty,3,63,Female,6178110085
10040,Deepak Garg,3,30,Others,7842934659
10041,Raghav Taneja,5,54,Female,6515946722
10042,Ishaan Dubey,4,67,Male,6359547918
10043,Aaryan Bajpai,3,70,Female,9053515433
10044,Sneha Deol,4,67,Female,9299281020
10045,Daksh Malhotra,6,44,Male,9748548924
10046,Yuvraj Sahay,4,18,Female,8764913074
10047,Tanu Patel,3,19,Male,6498340141
10048,Kunal Dubey,3,39,Others,7965345071
10049,Myra Singh,3,42,Male,6210000921
10050,Kiara Dutta,5,39,Others,6749295721
10051,Laksh Goswami,6,71,Others,8051996089
10052,Riya Sahay,5,54,Female,8712970221
10053,Dev Nair,3,40,Female,7612915359
10054,Rajesh Yadav,3,37,Others,7568810579
10055,Sameer Bhardwaj,1,56,Others,8490834102
10056,Mishti Sangwan,2,26,Male,9815087832
10057,Kavya Sahay,3,20,Others,7094481506
10058,Vikram Reddy,3,71,Others,6940659276
10059,Afreen Shukla,1,58,Others,7384346850
10060,Krishna Oza,4,69,Others,6490521571
10061,Kavya Kulkarni,2,61,Male,9968479987
10062,Arjun Chaturvedi,3,62,Others,8671821750
10063,Gia Sandhu,6,64,Others,6414597768
10064,Anjali Bajwa,6,25,Female,6252055935
10065,Atharv Yadav,3,59,Male,7791437498
10066,Zoya Tripathi,5,23,Others,9834136298
10067,Abhimanyu Sandhu,6,26,Female,7176510696
10068,Zara Patel,1,69,Others,6378959736
10069,Ishita Patel,3,45,Male,7270145154
10070,Pari Kapoor,5,18,Female,6153299321
10071,Ishant Deshmukh,2,55,Female,9413218159
10072,Madhav Khatri,2,62,Male,7967657703
10073,Yuvraj Chatterjee,6,45,Female,6446786884
10074,Ishita Grewal,4,66,Female,6162617395
10075,Kunal Malhotra,6,64,Female,7906611410
10076,Sneha Warraich,6,48,Female,9499167471
10077,Zoya Brar,2,31,Female,7444833227
10078,Aditya Mehra,1,25,Male,8955993436
10079,Pari Kadian,1,51,Male,7785925393
10080,Aryan Chatterjee,6,39,Others,8102162040
10081,Hrithik Jakhar,4,33,Others,7272945964
10082,Prisha Negi,5,23,Others,7954679853
10083,Ananya Deshmukh,2,52,Male,8573630026
10084,Ayaan Virk,4,22,Male,7619908337
10085,Aarya Khan,2,63,Others,6700467081
10086,Manan Malik,5,43,Female,8330604576
10087,Rishi Hooda,1,67,Female,9336365143
10088,Sai Sandhu,1,46,Female,8921408200
10089,Manan Agarwal,5,32,Male,8811706885
10090,Myra Pandey,4,55,Others,6115272731
10091,Gia Brar,4,35,Female,7400148471
10092,Ishaan Gautam,3,46,Male,7536274915
10093,Suhani Nair,6,44,Female,6997720601
10094,Samarth Sangwan,2,36,Female,9892737817
10095,Aarav Reddy,1,67,Female,9183566001
10096,Mishti Gill,1,44,Male,6461318648
10097,Aarya Dagar,5,47,Others,8658602212
10098,Vivaan Nair,4,40,Male,7342262422
10099,Manan Nair,3,64,Male,9088489346
10100,Arav Gill,1,62,Male,9388757457
10101,Jiya Agarwal,3,36,Others,7173166825
10102,Amara Patel,6,54,Others,8498159956
10103,Reyansh Rao,3,38,Female,7682794639
10104,Sara Lamba,2,70,Female,9498750444
10105,Ishita Chahal,6,58,Male,8425584563
10106,Aadhya Goswami,3,29,Female,8695464784
10107,Vikram Joshi,2,44,Male,8037012282
10108,Arav Lamba,1,22,Female,6388851532
10109,Aarav Rawat,3,48,Others,8095670880
10110,Hrithik Bhardwaj,1,45,Male,6572953592
10111,Sai Saxena,4,29,Female,8876683897
10112,Siya Kulkarni,5,33,Others,9349549647
10113,Aadhya Gautam,3,45,Male,7008009238
10114,Deepak Sinha,1,20,Male,8878124301
10115,Sunita Verma,5,58,Male,9708925179
10116,Dev Kaur,2,25,Others,9928710371
10117,Myra Mahajan,5,48,Female,9359605014
10118,Arav Tripathi,4,71,Others,9821044251
10119,Arush Mehra,1,68,Female,7707809180
10120,Daksh Punia,1,44,Others,8847994953
10121,Deepak Kapoor,6,34,Female,6753811317
10122,Arav Vats,5,63,Male,9678706973
10123,Raghav Sandhu,3,51,Male,8384624645
10124,Vanya Sandhu,1,65,Male,6087705743
10125,Inaya Chatterjee,6,68,Female,9942760220
10126,Afreen Kapoor,1,53,Male,7205340789
10127,Shanaya Sinha,2,22,Female,8625594467
10128,Siya Solanki,1,39,Male,7525951906
10129,Ayaan Dahiya,5,28,Female,9789302217
10130,Gia Kulkarni,1,62,Female,9266491992
10131,Kavya Grover,4,53,Female,8429070107
10132,Reyansh Dixit,4,44,Others,6129901126
10133,Kyra Bhatt,4,66,Others,7696661750
10134,Preeti Dhillon,2,64,Male,9650244225
10135,Tanu Tyagi,3,70,Female,6710519379
10136,Ishaan Mahajan,1,67,Others,6615391416
10137,Preeti Bajwa,4,48,Others,9001480107
10138,Siddharth Bose,4,61,Male,7134300735
10139,Bani Dahiya,5,57,Others,6584381289
10140,Kiran Deswal,5,65,Female,6657465054
10141,Sai Phogat,2,19,Male,8876333645
10142,Reyansh Bajpai,2,29,Others,9096246913
10143,Naina Malhotra,5,64,Others,8969205947
10144,Aryan Mehra,1,44,Female,7503209073
10145,Anvi Joshi,4,59,Others,7892556799
10146,Hrithik Kapoor,1,47,Male,9816913904
10147,Riya Virk,2,26,Female,8687195586
10148,Rishi Banerjee,3,63,Male,7727625424
10149,Atharv Bose,5,59,Others,9717711521
10150,Shivaay Mishra,3,59,Male,9586306148
10151,Sanjay Chahal,2,28,Female,6925596785
10152,Zara Saxena,5,67,Male,8265864112
10153,Saanvi Sood,2,26,Male,7309974145
10154,Kunal Dhanda,4,18,Male,7544909614
10155,Shivaay Shetty,6,38,Male,6745304185
10156,Siddharth Chahal,4,70,Others,7450135851
10157,Sneha Kapoor,4,69,Female,7059045155
10158,Nandini Sidhu,5,21,Others,7993181371
10159,Raghav Virk,1,48,Others,6294165731
10160,Rudra Dhillon,6,46,Female,7718250426
10161,Tanu Yadav,1,49,Others,8169491090
10162,Prisha Bansal,5,36,Female,7799151836
10163,Rudra Awasthi,6,51,Female,7296448453
10164,Diya Khan,2,18,Others,6891961119
10165,Shivaay Awasthi,2,47,Female,9564311785
10166,Nandini Bose,6,64,Others,8126621640
10167,Prisha Iyer,6,28,Others,6866629904
10168,Sai Kadian,1,55,Female,8366863167
10169,Ishan Goswami,1,45,Male,9653058680
10170,Siddharth Patel,6,69,Female,9388129803
10171,Anika Pillai,6,72,Female,8201107052
10172,Anvi Patel,6,72,Others,8191472882
10173,Ayush Punia,5,33,Female,8376144335
10174,Shaurya Phogat,4,19,Female,9401209637
10175,Diya Khan,2,45,Male,7085598395
10176,Kyra Dahiya,4,30,Male,7042944973
10177,Ayush Sinha,3,50,Male,8984788923
10178,Pooja Singh,6,53,Male,7181631076
10179,Deepak Joshi,6,40,Male,8229080385
10180,Shivaay Lodi,5,50,Female,9076997693
10181,Zara Dutta,1,28,Others,8780640644
10182,Aadhya Vats,4,46,Female,9277268919
10183,Kunal Goel,1,45,Male,8627055639
10184,Aryan Dubey,4,31,Male,7863271315
10185,Ishant Goswami,3,19,Male,7151737227
10186,Avni Dagar,4,26,Others,6501279625
10187,Afreen Dhillon,1,35,Female,7470419693
10188,Navya Vats,2,49,Male,8678334992
10189,Madhav Oza,1,69,Female,6285597039
10190,Kiran Gill,3,46,Male,8051194789
10191,Bani Sahay,4,69,Others,7504261717
10192,Meher Singh,5,40,Male,6700591132
10193,Kunal Shah,1,25,Female,9735411716
10194,Myra Mishra,5,20,Male,9373818420
10195,Rahul Gupta,3,44,Female,7733601402
10196,Ananya Mahajan,5,66,Male,7572692892
10197,Zara Sangwan,4,37,Others,9209132548
10198,Aarav Punia,4,20,Male,6284287993
10199,Afreen Deshmukh,6,63,Male,6399120753
10200,Aaryan Menon,6,30,Male,8368236607
10201,Zoya Tiwari,2,63,Others,7778159856
10202,Aarya Negi,6,26,Male,9640626448
10203,Shanaya Chatterjee,3,31,Female,6030487462
10204,Reyansh Sidhu,1,42,Male,6492712628
10205,Ishant Puri,2,64,Female,6459301085
10206,Kiran Garg,6,21,Male,6934622908
10207,Daksh Bose,3,47,Others,8045524802
10208,Kaira Hooda,4,36,Female,8326769161
10209,Kavya Deswal,4,48,Others,6232077755
10210,Deepak Kaur,3,38,Male,7168899616
10211,Arush Rawat,5,70,Others,7591336680
10212,Raghav Kaushik,4,68,Female,7801038050
10213,Krishna Kohli,6,28,Others,8939267259
10214,Sameer Choudhury,2,55,Others,7756692719
10215,Preeti Verma,2,62,Others,7054926557
10216,Krishna Virk,2,33,Male,8054045032
10217,Ishita Sharma,1,39,Female,9107919535
10218,Kritika Grewal,2,59,Female,9055427245
10219,Jiya Mishra,4,26,Male,8316972362
10220,Kiran Dhanda,1,26,Others,8574716168
10221,Siya Bose,4,70,Female,8551478102
10222,Abhimanyu Jain,2,50,Male,6863493034
10223,Navya Tyagi,2,66,Others,6978104397
10224,Rishi Bose,5,66,Female,8387430791
10225,Jiya Phogat,1,53,Others,7975828337
10226,Riddhima Chahal,5,30,Male,6426050549
10227,Arav Deswal,6,34,Female,8030623592
10228,Kritika Malhotra,3,32,Others,7869244227
10229,Ranbir Joshi,2,69,Female,9240693057
10230,Kiran Kaushik,5,24,Male,8029490947
10231,Kyra Sidhu,4,67,Female,6182534654
10232,Arjun Agarwal,6,60,Female,9318476563
10233,Kyra Shetty,6,55,Female,8914128720
10234,Aditya Sahay,4,46,Others,8743830611
10235,Zunaira Trivedi,1,25,Others,7689347894
10236,Vanya Mishra,1,42,Others,9962760645
10237,Kaira Hooda,4,38,Male,7711627548
10238,Sanjay Grewal,3,54,Male,7229556376
10239,Preeti Grover,6,25,Female,9284549033
10240,Sana Khatri,2,20,Others,8922952821
10241,Krishna Randhawa,4,40,Male,7818710418
10242,Pari Deswal,5,28,Male,7412498928
10243,Kaira Verma,6,37,Others,6443554108
10244,Ishani Pillai,3,45,Male,6222435142
10245,Myra Kadian,4,22,Male,9933787015
10246,Kunal Kadian,1,63,Male,9998457765
10247,Siya Gautam,2,50,Female,7093808880
10248,Suhani Lamba,6,69,Female,9972631908
10249,Zara Sidhu,2,44,Others,7554536654
10250,Samarth Bansal,6,19,Others,8204923850
10251,Manan Sinha,1,72,Male,9061044780
10252,Advait Bhardwaj,3,29,Female,9529757978
10253,Siddharth Shah,4,55,Female,6821978309
10254,Kiaan Kulkarni,1,71,Male,9305792813
10255,Kyra Brar,2,42,Others,6677586155
10256,Sara Sood,5,47,Female,9526881085
10257,Ishani Rawat,2,60,Female,9509861755
10258,Reyansh Kadian,3,60,Male,7338312655
10259,Jiya Tyagi,2,57,Male,8237716933
10260,Rudra Lodi,1,24,Male,9411776004
10261,Naina Chaturvedi,1,56,Male,6696642669
10262,Ishani Deshmukh,6,43,Male,8500764157
10263,Kabir Kohli,1,18,Others,9735452462
10264,Meher Sandhu,2,54,Female,6562196051
10265,Bani Vats,3,68,Male,7136586222
10266,Dhruv Kaushik,4,67,Male,9791527581
10267,Inaya Rao,3,25,Male,6768013462
10268,Aavya Bahl,6,58,Others,6930919959
10269,Zoya Agarwal,1,39,Female,6942666965
10270,Madhav Grewal,1,23,Male,8641954348
10271,Raghav Deshmukh,2,66,Others,8049537219
10272,Isha Kapoor,6,51,Others,7820430912
10273,Gia Phogat,6,71,Others,8046974988
10274,Varun Agarwal,1,40,Male,7745454731
10275,Kiran Sinha,6,56,Female,8023933446
10276,Nandini Khatri,4,72,Male,7469573505
10277,Riya Sangwan,2,55,Others,6192757011
10278,Sana Gupta,2,62,Others,6536516131
10279,Dhruv Dubey,2,65,Male,6234798866
10280,Isha Lamba,1,52,Male,6469221495
10281,Ishita Sinha,6,69,Others,6340358192
10282,Arush Punia,4,63,Male,7617760042
10283,Ranveer Jain,3,45,Female,6418467639
10284,Prisha Kaushik,6,49,Male,7351662849
10285,Aadhya Saxena,3,31,Female,7804355611
10286,Shanaya Deswal,1,61,Others,6993031855
10287,Abhimanyu Chatterjee,1,24,Others,8380494104
10288,Ishita Kadian,3,63,Female,6905730604
10289,Rudra Deswal,4,24,Others,7013486630
10290,Kiara Saxena,3,24,Male,6910318708
10291,Isha Pillai,6,53,Others,8742136037
10292,Dhruv Taneja,3,33,Female,6339811601
10293,Avni Gautam,5,27,Others,6723487325
10294,Kabir Saxena,5,48,Male,8433410282
10295,Sana Sekhon,5,38,Others,9206190857
10296,Kiran Banerjee,3,72,Male,6671122578
10297,Anvi Rawat,5,59,Female,7577768117
10298,Afreen Kapoor,1,49,Female,6595481988
10299,Sana Negi,6,35,Female,9405994179
10300,Manan Dixit,3,40,Male,8525469473
10301,Rudra Awasthi,3,18,Female,7631592445
10302,Pooja Goel,3,70,Female,7334277802
10303,Jiya Sahay,5,56,Male,7579042646
10304,Aavya Jakhar,4,69,Female,7987825955
10305,Shaurya Vats,4,69,Female,7830929951
10306,Advait Bahl,5,28,Male,8285674660
10307,Sara Gupta,5,19,Others,9150823574
10308,Isha Bahl,2,53,Others,8660581653
10309,Arush Goel,1,65,Others,8879947288
10310,Pooja Menon,2,63,Others,7217381062
